bedrooms,bathrooms,price,host_listings_count,availability_30,review_scores_rating,review_scores_location,calculated_host_listings_count_private_rooms,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_is_superhost_t
2.0,1.5,183.0,1,7,4.91,4.8,0,False,False,False,True
1.0,1.0,86.0,4,26,4.77,4.78,4,False,True,False,False
1.0,1.0,140.0,1,0,5.0,5.0,0,False,False,False,True
1.0,1.0,86.0,1,10,4.9,4.45,1,False,True,False,True
4.0,1.5,309.0,3,27,4.64,4.88,0,False,False,False,False
1.0,1.0,182.0,1,18,4.92,4.95,0,False,False,False,True
2.0,1.0,300.0,1,0,5.0,5.0,0,False,False,False,False
1.0,1.0,121.0,1,15,4.9,4.79,0,False,False,False,True
2.0,2.0,409.0,1,22,4.88,4.98,0,False,False,False,False
2.0,0.0,910.0,8,30,4.86,4.71,2,False,False,False,False
2.0,1.0,185.0,1,8,4.96,4.95,0,False,False,False,True
0.0,1.0,88.0,3,0,4.6,5.0,0,False,False,False,True
2.0,1.0,450.0,2,23,4.95,4.94,0,False,False,False,True
1.0,1.0,387.0,4887,0,5.0,5.0,0,False,False,False,False
2.0,1.0,116.0,20,0,4.89,5.0,0,False,False,False,False
1.0,1.0,112.0,3,9,4.89,4.75,0,False,False,False,True
1.0,1.0,274.0,1,20,4.97,4.96,0,False,False,False,True
1.0,1.0,99.0,252,0,4.83,5.0,0,False,False,False,False
5.0,3.0,460.0,17,0,4.75,4.88,0,False,False,False,True
3.0,2.0,569.0,4,19,4.91,4.84,3,False,False,False,True
1.0,1.0,162.0,1,7,4.79,4.88,0,False,False,False,True
1.0,1.0,100.0,4,0,4.91,4.45,3,False,True,False,False
3.0,2.0,159.0,5,7,4.76,4.75,0,False,False,False,True
1.0,0.5,78.0,2,0,4.86,4.86,2,False,True,False,False
2.0,1.5,269.0,1,7,4.99,4.97,0,False,False,False,True
0.0,1.0,182.0,1,18,4.88,4.93,0,False,False,False,True
0.0,1.0,129.0,1,2,4.93,4.91,1,False,True,False,True
1.0,1.0,104.0,1,2,4.96,4.87,0,False,False,False,True
4.0,1.0,157.0,2,23,4.73,4.68,1,False,False,False,True
1.0,1.0,69.0,4,3,4.92,4.85,4,False,True,False,True
1.0,1.0,479.0,4887,0,5.0,5.0,0,False,False,False,False
1.0,1.0,344.0,4887,1,1.0,1.0,0,False,False,False,False
1.0,1.0,390.0,4887,0,1.0,5.0,0,False,False,False,False
4.0,2.5,875.0,2,9,5.0,4.89,0,False,False,False,False
1.0,1.0,123.0,22,0,4.76,4.29,11,False,True,False,True
2.0,1.0,375.0,2,6,4.85,4.97,0,False,False,False,True
2.0,1.0,189.0,2,20,4.91,4.92,0,False,False,False,True
1.0,1.0,109.0,4,8,4.93,4.95,4,False,True,False,True
1.0,1.0,78.0,22,12,4.75,4.36,11,False,True,False,True
1.0,1.0,126.0,6,14,4.97,4.97,6,False,True,False,True
1.0,1.5,704.0,1,2,4.98,4.94,0,False,False,False,True
1.0,1.0,102.0,2,0,4.92,4.92,2,False,True,False,True
1.0,1.0,85.0,1,0,4.43,3.29,0,False,False,False,False
1.0,1.0,156.0,1,5,4.86,4.94,0,False,False,False,False
1.0,2.0,67.0,4,0,4.86,4.73,4,False,True,False,True
1.0,1.0,336.0,1,20,4.96,4.95,0,False,False,False,True
1.0,1.0,131.0,6,8,4.97,4.93,6,False,True,False,True
1.0,1.0,124.0,6,18,4.92,4.93,6,False,True,False,True
1.0,1.0,125.0,4,13,4.88,4.7,0,False,False,False,True
1.0,1.0,195.0,1,1,4.95,4.93,0,False,False,False,True
1.0,1.0,80.0,2,30,4.85,4.8,2,False,True,False,False
1.0,1.0,104.0,4,0,4.6,5.0,0,False,False,False,True
1.0,1.0,45.0,4,0,4.71,4.9,3,False,True,False,True
1.0,1.0,50.0,4,0,4.6,4.8,3,False,True,False,True
1.0,1.0,99.0,2,30,4.64,4.77,2,False,True,False,False
1.0,1.0,116.0,1,8,4.91,4.89,1,False,True,False,True
3.0,2.0,881.0,4,5,4.91,4.78,0,False,False,False,True
1.0,1.0,160.0,3,3,4.83,4.88,0,False,False,False,True
1.0,1.0,62.0,3,14,4.77,4.44,3,False,True,False,True
1.0,1.0,51.0,3,13,4.77,4.56,3,False,True,False,True
1.0,1.0,48.0,3,12,4.72,4.49,3,False,True,False,True
1.0,1.0,57.0,12,17,4.5,4.67,8,False,True,False,False
1.0,1.0,115.0,4,2,4.94,4.92,4,False,True,False,True
1.0,1.0,83.0,5,8,4.98,4.89,5,False,True,False,True
3.0,1.5,418.0,2,19,4.98,4.93,0,False,False,False,False
1.0,1.0,164.0,143,5,4.86,4.85,0,False,False,False,True
1.0,1.0,86.0,2,4,4.76,4.84,0,False,False,False,False
2.0,1.5,158.0,3,0,5.0,4.96,0,False,False,False,True
1.0,1.0,42.0,4,0,4.93,4.79,3,False,True,False,True
1.0,1.0,106.0,4,8,4.92,4.94,4,False,True,False,True
0.0,1.0,115.0,252,0,4.9,4.84,0,False,False,False,False
1.0,1.0,100.0,2,0,4.92,4.93,2,False,True,False,True
0.0,1.0,119.0,2,5,4.93,4.82,0,False,False,False,True
1.0,1.0,159.0,1,12,4.92,5.0,0,False,False,False,True
2.0,1.5,195.0,3,0,4.82,4.75,0,False,False,False,True
2.0,1.0,255.0,1,0,4.88,5.0,0,False,False,False,False
1.0,1.0,106.0,2,7,5.0,4.89,0,False,False,False,True
1.0,1.0,196.0,143,5,4.94,4.89,0,False,False,False,True
1.0,1.0,68.0,38,0,5.0,5.0,21,False,True,False,False
2.0,1.0,125.0,24,0,4.29,4.86,0,False,False,False,False
1.0,1.0,73.0,2,5,4.83,4.89,0,False,False,False,True
1.0,1.0,195.0,2,22,4.92,4.99,1,False,True,False,True
1.0,1.0,120.0,2,0,4.0,4.75,0,False,False,False,False
2.0,1.0,240.0,1,2,4.96,4.9,0,False,False,False,True
3.0,2.0,176.0,2,3,4.76,4.91,0,False,False,False,False
4.0,2.0,608.0,2,0,4.94,4.95,0,False,False,False,False
1.0,1.0,71.0,12,0,4.14,4.57,12,False,True,False,True
1.0,1.0,115.0,1,0,5.0,5.0,0,False,False,False,False
3.0,2.0,585.0,1,3,4.97,4.9,0,False,False,False,True
1.0,1.0,65.0,2,5,4.91,5.0,2,False,True,False,False
3.0,1.0,130.0,4,15,4.54,4.92,0,False,False,False,True
2.0,1.0,135.0,24,5,4.75,5.0,0,False,False,False,False
1.0,1.0,74.0,7,0,4.92,4.83,2,False,True,False,True
0.0,1.0,79.0,1,1,4.0,5.0,1,False,True,False,False
2.0,2.0,155.0,1,0,4.43,4.5,0,False,False,False,False
1.0,1.0,120.0,24,0,5.0,5.0,0,False,False,False,False
1.0,1.0,165.0,1,6,4.98,4.98,0,False,False,False,True
1.0,1.0,143.0,5,21,4.74,4.77,3,False,False,False,True
1.0,1.0,230.0,1,23,4.87,4.82,0,False,False,False,False
2.0,1.0,285.0,3,17,4.85,4.89,1,False,False,False,True
1.0,1.0,97.0,3,5,4.87,4.79,3,False,True,False,True
1.0,1.0,109.0,3,8,4.86,4.81,3,False,True,False,True
1.0,1.0,110.0,3,29,4.9,4.75,3,False,True,False,True
1.0,1.5,109.0,1,8,4.89,4.83,0,False,False,False,True
2.0,2.0,498.0,6,9,4.98,4.83,0,False,False,False,True
2.0,1.0,143.0,6,0,4.94,5.0,0,False,False,False,True
0.0,1.0,232.0,4887,0,4.5,4.0,0,False,False,False,False
0.0,1.0,249.0,4887,0,5.0,5.0,0,False,False,False,False
0.0,1.0,255.0,4887,0,5.0,5.0,0,False,False,False,False
1.0,1.0,145.0,2,9,4.95,4.89,0,False,False,False,True
1.0,1.0,376.0,7,22,4.95,4.95,0,False,False,False,True
1.0,1.0,46.0,22,0,4.63,4.0,11,False,True,False,True
1.0,1.0,63.0,8,30,4.8,5.0,7,False,True,False,False
1.0,1.0,69.0,8,30,5.0,4.86,7,False,True,False,False
0.0,1.0,252.0,143,3,4.97,4.93,0,False,False,False,True
1.0,1.0,193.0,1,3,4.99,4.97,0,False,False,False,True
0.0,1.0,204.0,143,5,4.93,4.86,0,False,False,False,True
2.0,1.0,225.0,1,29,5.0,5.0,0,False,False,False,False
6.0,1.0,199.0,142,1,5.0,5.0,30,False,True,False,True
2.0,1.0,234.0,2,20,4.75,5.0,0,False,False,False,True
6.0,1.0,202.0,142,2,5.0,5.0,30,False,True,False,True
0.0,1.0,208.0,142,3,4.88,5.0,30,False,True,False,True
1.0,1.0,362.0,142,2,4.93,4.87,30,False,False,False,True
1.0,1.0,382.0,142,5,4.7,4.9,30,False,False,False,True
1.0,1.0,87.0,1,3,4.91,4.9,0,False,False,False,True
1.0,1.0,195.0,1,11,4.96,4.97,1,False,True,False,True
2.0,1.0,490.0,2,0,4.98,4.98,0,False,False,False,False
1.0,1.0,164.0,1,7,4.87,4.93,0,False,False,False,True
2.0,2.0,300.0,3,0,5.0,5.0,0,False,False,False,True
2.0,1.0,200.0,3,14,4.98,4.96,0,False,False,False,True
1.0,1.0,180.0,1,28,5.0,4.89,0,False,False,False,True
1.0,1.0,297.0,1,0,5.0,5.0,0,False,False,False,False
1.0,1.0,53.0,1,16,4.81,4.63,1,False,True,False,True
1.0,2.0,62.0,5,19,4.74,4.85,5,False,True,False,True
2.0,1.0,393.0,142,5,4.63,5.0,30,False,False,False,True
1.0,1.0,80.0,1,10,4.51,4.65,0,False,False,False,False
1.0,4.0,94.0,15,26,4.55,4.0,12,True,False,False,False
1.0,1.0,349.0,142,2,4.97,4.93,30,False,False,False,True
2.0,1.0,174.0,23,0,4.57,5.0,0,False,False,False,False
1.0,1.0,155.0,2,0,4.81,4.19,0,False,False,False,True
1.0,1.0,275.0,1,0,4.98,4.99,0,False,False,False,True
0.0,1.0,85.0,2,0,5.0,5.0,1,False,True,False,False
1.0,1.0,185.0,1,28,5.0,5.0,0,False,False,False,True
1.0,1.0,99.0,142,8,4.77,4.85,30,False,True,False,True
1.0,1.0,60.0,3,7,4.87,4.64,3,False,True,False,True
6.0,1.0,182.0,142,3,4.94,5.0,30,False,True,False,True
1.0,1.0,120.0,1,0,5.0,5.0,0,False,False,False,True
1.0,1.0,120.0,2,0,5.0,5.0,0,False,False,False,True
0.0,1.0,253.0,4887,0,3.5,5.0,0,False,False,False,False
0.0,1.0,253.0,4887,0,4.5,5.0,0,False,False,False,False
1.0,1.0,120.0,1,10,4.76,5.0,0,False,False,False,False
2.0,2.0,352.0,1,0,4.86,4.89,0,False,False,False,False
1.0,1.0,58.0,6,10,4.79,4.88,5,False,True,False,True
0.0,1.0,65.0,252,0,4.88,4.94,0,False,False,False,False
4.0,1.0,299.0,3,0,5.0,5.0,0,False,False,False,False
1.0,1.0,158.0,24,0,4.33,4.67,0,False,False,False,False
1.0,1.0,157.0,3,3,4.95,4.93,2,False,True,False,True
2.0,1.0,172.0,1,14,4.81,4.88,0,False,False,False,False
1.0,1.0,174.0,13,30,4.75,4.83,0,True,False,False,False
1.0,1.0,221.0,13,30,4.81,5.0,0,True,False,False,False
1.0,1.0,188.0,13,30,4.3,4.8,0,True,False,False,False
1.0,1.0,194.0,13,30,4.05,4.77,0,True,False,False,False
1.0,1.0,203.0,13,30,4.72,4.78,0,True,False,False,False
1.0,1.0,183.0,13,30,4.45,4.79,0,True,False,False,False
1.0,1.0,162.0,13,25,4.58,4.84,0,True,False,False,False
1.0,1.0,69.0,4,3,4.85,4.77,4,False,True,False,True
1.0,1.0,143.0,1,5,4.99,4.95,1,False,True,False,True
1.0,1.0,46.0,22,0,4.62,3.96,11,False,True,False,True
1.0,1.0,148.0,1,11,4.95,4.94,0,False,False,False,True
3.0,2.0,370.0,2,0,5.0,5.0,0,False,False,False,False
1.0,1.0,115.0,1,0,4.86,5.0,0,False,False,False,False
1.0,1.0,145.0,8,0,4.49,3.12,0,True,False,False,False
1.0,1.0,145.0,8,0,3.8,3.4,0,True,False,False,False
1.0,1.0,145.0,8,0,4.6,3.54,0,True,False,False,False
1.0,1.0,173.0,8,0,4.0,3.2,0,True,False,False,False
1.0,1.0,173.0,8,0,4.5,3.5,0,True,False,False,False
3.0,2.5,849.0,2,15,5.0,4.93,0,False,False,False,True
1.0,1.0,144.0,1,5,4.87,4.9,0,False,False,False,True
3.0,1.5,450.0,1,23,4.85,4.92,0,False,False,False,False
1.0,1.0,60.0,2,15,4.85,4.85,2,False,True,False,False
1.0,1.0,69.0,8,30,5.0,5.0,7,False,True,False,False
1.0,1.0,103.0,4,0,5.0,4.93,2,False,False,False,True
3.0,2.0,250.0,1,30,4.88,4.88,0,False,False,False,False
3.0,1.5,402.0,1,21,4.96,4.92,0,False,False,False,False
2.0,1.0,252.0,1,20,4.9,4.8,0,False,False,False,True
1.0,1.0,44.0,4,0,4.5,4.2,3,False,True,False,True
1.0,1.0,136.0,18,0,4.25,4.88,0,False,False,False,False
5.0,3.5,716.0,8,5,5.0,5.0,0,False,False,False,True
2.0,2.0,275.0,6,4,4.93,5.0,0,False,False,False,True
0.0,1.0,99.0,43,0,4.86,5.0,0,False,False,False,False
1.0,1.0,73.0,1,0,4.85,4.69,0,False,False,False,False
1.0,1.0,100.0,4,0,4.58,4.92,3,False,True,False,False
4.0,3.5,720.0,1,17,5.0,5.0,0,False,False,False,False
3.0,1.5,131.0,2,0,4.94,4.72,0,False,False,False,True
1.0,1.0,51.0,12,0,5.0,5.0,8,False,True,False,False
2.0,1.0,438.0,3,10,4.8,4.9,0,False,False,False,True
0.0,1.0,165.0,3,0,5.0,5.0,0,False,False,False,False
1.0,1.0,75.0,5,6,4.85,4.71,4,False,True,False,True
4.0,3.0,375.0,1,0,5.0,4.92,0,False,False,False,False
1.0,1.0,65.0,5,0,4.83,4.72,4,False,True,False,True
1.0,1.0,68.0,5,0,4.71,4.63,4,False,True,False,True
1.0,1.0,95.0,24,0,5.0,5.0,0,False,False,False,False
1.0,1.0,144.0,3,16,4.95,4.93,1,False,True,False,True
1.0,4.0,98.0,15,29,4.54,3.95,12,True,False,False,False
2.0,1.0,427.0,1,30,4.81,4.88,0,False,False,False,False
1.0,1.0,159.0,5,25,4.7,4.94,4,False,True,False,True
1.0,1.0,389.0,3,19,4.96,4.99,1,False,False,False,True
1.0,1.0,357.0,1,14,4.94,4.99,0,False,False,False,True
1.0,1.0,257.0,2,14,4.84,4.9,0,False,False,False,True
1.0,1.0,100.0,4,0,5.0,4.92,0,False,False,False,False
1.0,1.0,141.0,1,0,4.99,4.85,0,False,False,False,True
2.0,2.0,424.0,3,23,4.95,4.98,2,False,False,False,True
0.0,1.0,112.0,38,0,4.43,4.71,0,False,False,False,False
1.0,1.0,107.0,1,9,4.98,4.92,0,False,False,False,True
1.0,1.0,101.0,43,0,4.8,4.6,0,False,False,False,False
3.0,1.5,349.0,1,6,4.85,4.86,0,False,False,False,False
3.0,3.5,684.0,2,8,4.97,5.0,0,False,False,False,False
1.0,1.0,89.0,2,0,4.78,4.67,0,False,False,False,False
1.0,4.0,94.0,15,17,4.42,4.16,12,True,False,False,False
2.0,1.0,117.0,1,4,4.65,4.59,1,False,True,False,False
2.0,2.0,338.0,1,11,4.89,4.95,0,False,False,False,True
2.0,1.5,200.0,3,0,5.0,4.98,0,False,False,False,False
1.0,1.0,133.0,6,0,4.43,4.38,4,True,False,False,False
1.0,0.0,72.0,11,20,4.51,4.59,3,True,False,False,False
1.0,1.0,99.0,11,12,4.54,4.85,3,True,False,False,False
0.0,1.0,148.0,1,17,4.84,4.93,0,False,False,False,True
0.0,1.0,150.0,1,9,4.82,4.88,0,False,False,False,True
1.0,1.0,65.0,8,30,5.0,4.8,7,False,True,False,False
1.0,1.0,130.0,4,28,4.48,4.78,1,True,False,False,False
1.0,5.0,50.0,67,30,5.0,5.0,49,False,True,False,False
1.0,5.0,47.0,67,30,4.75,5.0,49,False,True,False,False
1.0,5.0,50.0,67,30,4.0,4.5,49,False,True,False,False
1.0,4.0,94.0,15,0,4.55,4.09,12,False,True,False,False
1.0,1.0,66.0,38,0,4.86,4.93,21,False,True,False,False
1.0,1.0,98.0,43,0,5.0,3.5,0,False,False,False,False
1.0,1.0,63.0,4,13,4.86,4.81,4,False,True,False,True
1.0,1.0,76.0,4,6,4.9,4.82,4,False,True,False,True
1.0,1.0,188.0,10,24,4.67,4.97,10,False,True,False,False
1.0,1.0,198.0,10,28,4.63,4.71,10,False,True,False,False
1.0,1.0,218.0,10,30,4.5,5.0,10,False,True,False,False
1.0,1.0,233.0,10,19,5.0,5.0,10,False,True,False,False
1.0,1.0,238.0,10,25,4.67,5.0,10,False,True,False,False
1.0,1.0,428.0,10,16,5.0,5.0,10,False,True,False,False
1.0,1.0,479.0,4887,0,5.0,5.0,0,False,False,False,False
0.0,1.0,99.0,252,0,4.94,4.88,0,False,False,False,False
1.0,2.0,230.0,2,3,5.0,5.0,0,False,False,False,True
1.0,1.0,42.0,5,14,4.5,4.75,5,False,True,False,False
1.0,1.0,198.0,1,21,4.81,4.89,0,False,False,False,False
1.0,1.0,265.0,2,16,4.93,5.0,1,False,True,False,True
1.0,5.0,50.0,67,30,5.0,4.5,49,False,True,False,False
2.0,2.0,179.0,1,8,4.76,4.73,0,False,False,False,False
2.0,1.5,175.0,1,0,5.0,5.0,0,False,False,False,False
1.0,1.0,129.0,15,28,4.49,4.05,12,False,True,False,False
1.0,1.0,74.0,7,0,5.0,4.0,2,False,True,False,True
1.0,1.0,79.0,5,9,4.93,4.84,3,False,True,False,True
1.0,1.0,127.0,2,8,4.91,4.8,1,False,True,False,True
1.0,1.0,501.0,4887,0,5.0,5.0,0,False,False,False,False
2.0,1.0,169.0,1,5,4.93,4.79,0,False,False,False,True
1.0,5.0,50.0,67,30,5.0,5.0,49,False,True,False,False
1.0,1.0,115.0,9,0,4.56,4.94,0,False,False,False,False
1.0,1.0,79.0,1,0,4.5,4.25,0,False,False,False,False
1.0,1.0,52.0,3,6,4.89,4.62,3,False,True,False,True
3.0,1.0,378.0,1,12,4.98,4.92,0,False,False,False,True
1.0,1.0,179.0,2,10,4.96,4.56,0,False,False,False,False
1.0,3.0,83.0,15,23,4.44,3.93,12,False,True,False,False
1.0,4.0,131.0,15,0,4.27,3.62,12,False,True,False,False
1.0,1.0,115.0,1,2,4.95,5.0,0,False,False,False,True
1.0,1.0,175.0,8,29,4.33,4.5,8,False,True,False,False
1.0,1.0,175.0,8,30,5.0,4.0,8,False,True,False,False
1.0,1.0,160.0,8,30,4.68,4.4,8,False,True,False,False
1.0,1.0,160.0,8,26,4.8,4.8,8,False,True,False,False
1.0,1.0,160.0,8,24,4.6,4.37,8,False,True,False,False
0.0,1.0,120.0,9,0,4.8,5.0,0,False,False,False,True
1.0,1.0,139.0,1,22,4.93,4.97,1,False,True,False,True
1.0,1.0,158.0,1,2,4.95,4.95,0,False,False,False,True
1.0,1.0,80.0,5,9,4.94,4.86,3,False,True,False,True
1.0,1.0,265.0,2,12,4.88,4.53,1,False,False,False,True
1.0,1.0,239.0,5,23,5.0,4.0,2,True,False,False,False
2.0,1.0,150.0,4,0,4.65,4.88,0,False,False,False,False
1.0,1.0,109.0,1,14,4.98,4.93,0,False,False,False,True
1.0,1.0,120.0,2,15,5.0,4.67,0,False,False,False,False
3.0,2.0,190.0,1,18,4.77,4.82,0,False,False,False,True
1.0,1.0,222.0,402,22,4.82,4.88,8,True,False,False,False
1.0,1.0,150.0,3,0,4.82,4.91,0,False,False,False,True
1.0,1.0,233.0,402,17,4.0,5.0,8,False,True,False,False
1.0,1.0,330.0,402,20,5.0,5.0,8,False,True,False,False
1.0,1.0,316.0,402,24,5.0,4.0,8,False,True,False,False
0.0,1.0,178.0,402,28,3.0,3.0,8,False,True,False,False
0.0,1.0,178.0,402,23,4.84,4.78,8,False,True,False,False
1.0,1.0,217.0,402,10,5.0,5.0,8,False,True,False,False
1.0,1.0,198.0,402,13,3.5,4.5,8,False,True,False,False
4.0,1.5,232.0,1,0,4.9,4.94,0,False,False,False,True
2.0,1.0,228.0,1,0,4.79,5.0,0,False,False,False,False
0.0,1.0,121.0,6,0,5.0,5.0,0,False,False,False,True
4.0,3.0,644.0,1,30,4.4,5.0,0,False,False,False,False
1.0,1.0,83.0,1,11,4.87,4.78,1,False,True,False,True
2.0,2.0,275.0,3,1,4.77,4.85,0,False,False,False,False
0.0,1.0,242.0,4887,1,5.0,4.0,0,False,False,False,False
0.0,1.0,99.0,252,0,5.0,4.82,0,False,False,False,False
2.0,1.0,132.0,1,3,4.84,4.95,0,False,False,False,True
1.0,5.0,47.0,67,0,5.0,5.0,49,False,True,False,False
5.0,2.0,420.0,17,0,4.86,5.0,0,False,False,False,True
1.0,1.0,199.0,47,0,5.0,5.0,0,False,False,False,False
1.0,1.0,107.0,2,0,4.67,4.89,0,False,False,False,False
1.0,1.0,121.0,1,11,4.92,4.9,1,False,True,False,True
2.0,1.0,229.0,1,21,4.83,4.54,0,False,False,False,True
2.0,2.0,190.0,5,0,5.0,5.0,0,False,False,False,True
1.0,1.0,220.0,2,11,5.0,5.0,1,False,True,False,True
3.0,2.0,225.0,5,9,4.9,4.81,3,False,False,False,True
1.0,1.0,90.0,5,9,4.95,4.78,3,False,True,False,True
1.0,1.0,115.0,1,7,4.67,4.97,0,False,False,False,False
3.0,2.0,249.0,24,0,5.0,5.0,0,False,False,False,True
1.0,1.0,145.0,1,15,4.95,4.76,0,False,False,False,True
1.0,1.0,95.0,252,0,4.8,4.9,0,False,False,False,False
2.0,2.0,321.0,2,1,4.97,4.96,0,False,False,False,False
3.0,3.0,199.0,1,8,4.68,4.75,0,False,False,False,True
3.0,1.0,310.0,17,8,4.87,5.0,0,False,False,False,True
1.0,1.0,181.0,1,7,4.89,4.92,0,False,False,False,True
3.0,2.0,230.0,1,0,4.78,4.96,0,False,False,False,True
0.0,1.0,147.0,1,14,4.92,4.83,0,False,False,False,True
2.0,1.0,149.0,1,6,4.91,4.65,0,False,False,False,True
1.0,1.0,137.0,1,0,5.0,4.93,0,False,False,False,True
0.0,1.0,95.0,252,0,4.71,4.79,0,False,False,False,False
1.0,1.0,339.0,2,5,5.0,4.99,1,False,False,False,True
1.0,1.0,140.0,6,0,4.5,4.88,0,False,False,False,False
1.0,1.0,197.0,1,17,4.81,4.98,0,False,False,False,False
1.0,1.0,71.0,5,3,4.51,4.48,4,False,True,False,True
0.0,1.0,326.0,1,10,4.98,4.99,0,False,False,False,False
2.0,2.0,170.0,1,21,4.94,4.83,1,False,True,False,False
3.0,1.5,585.0,2,24,5.0,4.83,0,False,False,False,True
1.0,1.0,281.0,4887,0,3.5,4.0,0,False,False,False,False
1.0,1.0,101.0,18,4,4.29,4.57,2,False,False,False,False
2.0,1.0,165.0,3,0,5.0,4.86,0,False,False,False,True
1.0,1.0,150.0,1,0,4.91,5.0,0,False,False,False,False
2.0,1.0,525.0,20,5,4.8,5.0,0,False,False,False,False
1.0,1.0,97.0,2,16,4.82,4.77,2,False,True,False,False
2.0,2.0,809.0,1,19,4.95,5.0,0,False,False,False,False
1.0,1.0,141.0,1,1,4.86,4.93,0,False,False,False,False
1.0,1.0,147.0,3,5,4.84,4.83,0,False,False,False,False
1.0,0.5,257.0,4,26,4.85,4.7,1,False,False,False,False
1.0,3.0,60.0,67,30,5.0,5.0,49,False,True,False,False
1.0,1.0,136.0,25,10,4.94,4.93,0,False,False,False,True
2.0,1.0,188.0,1,11,4.84,4.87,0,False,False,False,True
3.0,2.0,817.0,2,3,4.96,4.7,0,False,False,False,True
0.0,1.0,175.0,1,4,4.79,4.71,0,False,False,False,True
1.0,1.0,119.0,1,16,4.95,4.9,1,False,True,False,True
1.0,1.0,288.0,2,0,4.95,4.98,0,False,False,False,True
2.0,1.0,115.0,2,8,5.0,4.96,2,False,True,False,True
2.0,1.0,245.0,1,20,4.79,4.81,0,False,False,False,False
2.0,2.0,429.0,4,2,5.0,5.0,1,False,False,False,False
3.0,2.0,160.0,6,0,4.67,5.0,0,False,False,False,False
2.0,2.0,800.0,4,0,5.0,5.0,2,False,True,False,False
1.0,4.0,50.0,67,30,5.0,5.0,49,False,True,False,False
1.0,1.5,125.0,1,26,4.96,4.96,1,False,True,False,True
0.0,1.0,155.0,6,11,4.07,4.36,0,False,False,False,False
1.0,1.0,85.0,3,6,4.82,4.8,3,False,True,False,True
3.0,2.0,116.0,2,5,4.61,5.0,0,False,False,False,False
1.0,1.0,357.0,4887,1,5.0,5.0,0,False,False,False,False
2.0,1.0,352.0,2,14,4.95,4.55,0,False,False,False,True
1.0,1.0,65.0,3,0,5.0,4.93,3,False,True,False,True
2.0,1.0,144.0,3,29,4.83,3.67,0,False,False,False,True
0.0,1.0,199.0,1,13,4.94,4.9,0,False,False,False,True
1.0,1.0,156.0,2,5,4.95,4.98,0,False,False,False,False
1.0,1.0,135.0,6,30,5.0,5.0,4,False,True,False,False
2.0,2.0,320.0,1,1,4.95,5.0,0,False,False,False,True
2.0,1.0,140.0,19,5,5.0,5.0,3,False,False,False,False
0.0,1.0,83.0,20,0,3.5,4.0,0,False,False,False,False
3.0,2.0,363.0,3,4,4.93,4.85,0,False,False,False,True
1.0,1.0,118.0,3,7,4.89,4.73,3,False,True,False,True
3.0,2.0,297.0,1,9,4.9,4.8,0,False,False,False,True
1.0,1.0,139.0,1,21,4.88,4.82,0,False,False,False,True
1.0,1.0,130.0,9,0,4.88,5.0,0,False,False,False,True
1.0,1.0,97.0,3,7,4.95,5.0,0,False,False,False,True
1.0,1.0,133.0,6,0,4.43,3.71,4,False,True,False,False
1.0,1.0,133.0,6,0,4.0,3.7,4,False,True,False,False
1.0,1.0,66.0,7,0,5.0,5.0,7,False,True,False,False
1.0,1.0,116.0,8,17,4.93,4.85,1,False,False,False,True
2.0,2.0,129.0,18,0,3.0,4.75,0,False,False,False,False
3.0,3.0,470.0,2,9,5.0,4.95,1,False,False,False,True
2.0,1.5,275.0,4,0,5.0,5.0,1,False,False,False,True
1.0,1.0,89.0,8,16,4.83,4.64,1,False,False,False,True
1.0,1.0,125.0,8,18,4.71,4.62,1,False,False,False,True
1.0,1.0,200.0,1,30,4.52,4.79,1,False,True,False,True
2.0,2.0,113.0,18,0,4.18,4.82,0,False,False,False,False
1.0,1.0,89.0,8,2,4.77,4.72,1,False,False,False,True
1.0,2.0,89.0,8,10,4.83,4.65,1,False,True,False,True
1.0,2.0,89.0,8,6,4.78,4.65,1,False,False,False,True
1.0,2.0,89.0,8,0,4.77,4.51,1,False,False,False,True
1.0,1.0,225.0,1,19,5.0,5.0,0,False,False,False,True
1.0,1.0,175.0,1,23,4.96,4.99,1,False,True,False,True
2.0,1.5,260.0,9,14,5.0,5.0,0,False,False,False,True
0.0,1.0,113.0,2,0,4.9,4.93,0,False,False,False,True
0.0,1.0,151.0,766,3,4.73,4.77,7,False,False,False,True
1.0,1.0,138.0,2,0,4.87,4.93,0,False,False,False,True
2.0,1.0,171.0,1,18,4.92,4.49,0,False,False,False,True
1.0,1.0,90.0,38,5,4.9,5.0,21,False,False,False,False
1.0,1.0,79.0,6,0,4.83,4.77,6,False,True,False,False
0.0,1.0,365.0,4887,0,5.0,5.0,0,False,False,False,False
1.0,1.0,109.0,9,0,4.75,4.81,0,False,False,False,False
1.0,2.0,75.0,6,0,4.76,4.65,6,False,True,False,False
1.0,2.0,67.0,6,0,4.88,4.92,6,False,True,False,False
1.0,2.0,77.0,6,0,4.76,4.79,6,False,True,False,False
1.0,1.0,80.0,6,0,4.71,4.79,6,False,True,False,False
1.0,1.5,134.0,2,8,4.91,4.91,1,False,True,False,True
1.0,1.0,107.0,4,0,4.89,4.56,3,False,True,False,False
1.0,1.0,103.0,22,0,4.89,5.0,11,False,False,False,True
1.0,1.0,60.0,2,0,5.0,5.0,1,False,True,False,True
2.0,2.0,500.0,1,0,4.91,4.89,0,False,False,False,False
